2025-04-18 22:59:08,870 [INFO] Fetching filings for ticker: KO
2025-04-18 23:05:56,585 [INFO] PDF saved to downloads/ko-20241231.pdf
2025-04-18 23:06:40,270 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2025-02-20/ko-20241231.htm/ko-20241231.pdf
2025-04-18 23:06:40,279 [INFO] Processing 10-Q filing from 2024-10-24
2025-04-18 23:06:40,280 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134424000060/ko-20240927.htm
2025-04-18 23:06:42,844 [INFO] PDF saved to downloads/ko-20240927.pdf
2025-04-18 23:06:45,692 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2024-10-24/ko-20240927.htm/ko-20240927.pdf
2025-04-18 23:06:45,695 [INFO] Processing 10-Q filing from 2024-07-29
2025-04-18 23:06:45,695 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134424000044/ko-20240628.htm
2025-04-18 23:06:49,954 [INFO] PDF saved to downloads/ko-20240628.pdf
2025-04-18 23:07:01,734 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2024-07-29/ko-20240628.htm/ko-20240628.pdf
2025-04-18 23:07:01,737 [INFO] Processing 10-Q/A filing from 2024-05-30
2025-04-18 23:07:01,737 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134424000019/ko-20240329.htm
2025-04-18 23:07:03,830 [INFO] PDF saved to downloads/ko-20240329.pdf
2025-04-18 23:07:05,597 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2024-05-30/ko-20240329.htm/ko-20240329.pdf
2025-04-18 23:07:05,611 [INFO] Processing 10-Q filing from 2024-05-02
2025-04-18 23:07:05,611 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134424000017/ko-20240329.htm
2025-04-18 23:07:08,318 [INFO] PDF saved to downloads/ko-20240329.pdf
2025-04-18 23:07:46,835 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2024-05-02/ko-20240329.htm/ko-20240329.pdf
2025-04-18 23:07:46,844 [INFO] Processing 10-K filing from 2024-02-20
2025-04-18 23:07:46,844 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134424000009/ko-20231231.htm
2025-04-18 23:07:53,509 [INFO] PDF saved to downloads/ko-20231231.pdf
2025-04-18 23:07:58,511 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2024-02-20/ko-20231231.htm/ko-20231231.pdf
2025-04-18 23:07:58,525 [INFO] Processing 10-Q filing from 2023-10-24
2025-04-18 23:07:58,526 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134423000060/ko-20230929.htm
2025-04-18 23:08:02,852 [INFO] PDF saved to downloads/ko-20230929.pdf
